srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
527,175.45.176.3,31996,149.171.126.19,80,tcp,FIN,0.19673800000000002,912,268,254,252,2,1,http,33384.5,9108.560547,10,6,255,255,3822491319,1321767777,91,45,1,0,1066.853379,63.868081999999994,1421927595,1421927595,19.994444,37.724801,0.053364999999999996,0.008111,0.045254,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
528,59.166.0.1,58138,149.171.126.7,80,tcp,FIN,1.1308129999999998,1684,10168,31,29,3,5,http,11064.60547,67944.03906,14,18,255,255,984246560,3130651919,120,565,1,3924,8832.863327,7734.586328,1421927595,1421927596,86.95876899999999,66.48805899999999,0.0006490000000000001,0.000509,0.00014,0,0,1,0,0,1,2,2,1,1,1,1,,0
529,59.166.0.4,62630,149.171.126.6,80,tcp,FIN,1.0167760000000001,1684,10168,31,29,3,5,http,12305.5625,75564.33594,14,18,255,255,684245651,685303098,120,565,1,3924,8770.096368999999,7698.75212,1421927595,1421927596,78.185077,59.780643999999995,0.000627,0.000502,0.000125,0,0,1,0,0,1,1,3,1,1,1,1,,0
530,59.166.0.8,40224,149.171.126.2,80,tcp,FIN,1.005691,1684,10168,31,29,3,5,http,12441.19629,76397.21875,14,18,255,255,2666343132,517761670,120,565,1,3924,8765.587889,7674.470306,1421927598,1421927599,77.33438699999999,59.128412,0.000628,0.000504,0.000124,0,0,1,0,0,1,2,1,3,1,1,1,,0
531,59.166.0.4,29547,149.171.126.2,80,tcp,FIN,1.005728,1580,10168,31,29,3,5,http,11525.97949,76394.41406,12,18,255,255,1056763130,3207324697,132,565,1,3924,9529.525745,7673.904055,1421927599,1421927600,91.397999,59.131646999999994,0.0006349999999999999,0.00048600000000000005,0.000149,0,0,1,0,0,1,2,3,2,1,1,1,,0
532,175.45.176.1,1918,149.171.126.10,80,tcp,FIN,0.588697,2050,101920,62,252,2,39,http,26472.02148,1368541.0,20,84,255,255,2880777572,273221130,103,1213,1,48874,2265.744413,1225.1138039999998,1421927599,1421927600,30.984053000000003,6.656300999999999,0.079465,0.020632,0.058833,0,1,1,0,0,1,1,1,1,1,1,1,Generic,1
533,59.166.0.2,26276,149.171.126.7,80,tcp,FIN,1.0057639999999999,1580,10168,31,29,3,5,http,11525.56641,76391.67969,12,18,255,255,4046348238,4047444548,132,565,1,3924,9530.596354000001,7675.880837999999,1421927600,1421927601,91.401094,59.129764,0.000731,0.000553,0.000178,0,0,1,0,0,1,1,3,2,1,1,1,,0
534,59.166.0.5,39273,149.171.126.4,80,tcp,FIN,1.004642,1580,10168,31,29,3,4,http,11538.438479999999,76476.99219,12,18,255,255,3686342493,1537836162,132,565,1,0,9527.811955,7674.160002,1421927600,1421927601,91.299276,59.062647,0.000758,0.000572,0.00018600000000000002,0,0,1,0,0,1,1,4,1,1,1,1,,0
535,59.166.0.4,8167,149.171.126.5,80,tcp,FIN,1.042977,1580,10168,31,29,3,5,http,11114.33887,73666.05469,12,18,255,255,409278759,2555700623,132,565,1,3924,9537.829133,7681.506317,1421927601,1421927602,94.78354499999999,61.317645999999996,0.000759,0.000573,0.00018600000000000002,0,0,1,0,0,1,1,4,5,1,1,1,,0
536,175.45.176.1,50681,149.171.126.11,80,tcp,FIN,0.212959,906,3196,62,252,2,2,http,30653.78711,105071.8672,10,8,255,255,4040754380,2283253624,91,400,1,1182,1134.125877,30.854122999999998,1421927602,1421927602,23.546556,22.491143,0.065402,0.055514,0.009888,0,1,1,0,0,3,1,1,2,1,1,1,DoS,1
537,59.166.0.9,55634,149.171.126.7,80,tcp,FIN,1.005897,1580,10168,31,29,3,5,http,11524.04199,76381.57813,12,18,255,255,3154665326,1010364608,132,565,1,3924,9530.334275,7675.888334,1421927602,1421927603,91.410639,59.13994,0.000661,0.000513,0.000148,0,0,1,0,0,1,1,5,5,1,1,1,,0
538,59.166.0.3,51658,149.171.126.1,80,tcp,FIN,1.005091,1580,10168,31,29,3,5,http,11533.28418,76442.83594,12,18,255,255,3098865506,3095714580,132,565,1,0,9527.447538,7675.726526,1421927602,1421927603,91.336179,59.090297,0.0007480000000000001,0.000551,0.000197,0,0,1,0,0,2,1,6,5,1,1,4,,0
539,175.45.176.1,7503,149.171.126.10,8080,tcp,FIN,0.200812,1882,268,254,252,2,1,http,67486.00781,8923.769531,10,6,255,255,3832245851,3972766524,188,45,1,0,1193.4331439999999,43.545988,1421927604,1421927604,22.312444,32.1206,0.092089,0.039525,0.052564,0,1,1,0,0,3,1,2,1,1,1,1,DoS,1
540,175.45.176.1,27279,149.171.126.17,80,tcp,FIN,0.40171399999999996,918,24702,62,252,2,10,http,16768.14844,471439.875,12,24,255,255,1126612792,1198742847,77,1029,1,11609,2328.67421,2114.843632,1421927605,1421927605,36.519455,16.455652,0.081524,0.020464,0.06106,0,1,1,0,0,3,1,1,1,1,1,1,Exploits,1
541,59.166.0.3,9054,149.171.126.2,80,tcp,FIN,1.006002,1580,10168,31,29,3,5,http,11522.84082,76373.60938,12,18,255,255,2627181905,482836574,132,565,1,3924,9530.714426,7675.092312999999,1421927605,1421927606,91.416364,59.143175,0.000728,0.000563,0.000165,0,0,1,0,0,2,1,4,4,1,1,1,,0
542,59.166.0.5,38514,149.171.126.6,80,tcp,FIN,1.0858139999999998,1580,10168,31,29,3,5,http,10675.86133,70759.82031,12,18,255,255,541795450,542810142,132,565,1,3924,9562.872414,7699.962006999999,1421927605,1421927606,98.67799699999999,63.839648,0.0007700000000000001,0.000535,0.00023500000000000002,0,0,1,0,0,1,2,2,3,1,1,1,,0
543,175.45.176.1,25542,149.171.126.18,80,tcp,FIN,0.405357,798,354,254,252,2,1,http,14189.96094,6118.063965,10,8,255,255,3856525400,646008943,80,44,1,0,3047.026563,100.083727,1421927606,1421927606,44.306667,50.50943,0.10119600000000001,0.051780999999999994,0.049415,0,1,1,0,0,1,1,1,1,1,1,1,Reconnaissance,1
544,59.166.0.0,34036,149.171.126.2,80,tcp,FIN,1.175392,1580,10168,31,29,3,5,http,9862.241211,65367.125,12,18,255,255,1741796007,3888193873,132,565,1,3924,10460.68053,8425.074224,1421927607,1421927608,106.819724,69.108001,0.000712,0.000552,0.00016,0,0,1,0,0,1,1,2,1,1,1,1,,0
545,59.166.0.8,63867,149.171.126.3,80,tcp,FIN,1.023123,1580,10168,31,29,3,5,http,11330.01563,75095.5625,12,18,255,255,1861795597,1862815627,132,565,1,3924,9550.756854000001,7691.267259,1421927607,1421927608,92.979724,60.155589,0.000627,0.00047400000000000003,0.000153,0,0,1,0,0,1,1,2,1,1,1,1,,0
546,175.45.176.3,46416,149.171.126.17,80,tcp,FIN,0.24256599999999998,918,17716,62,252,2,7,http,27769.76172,551833.3125,12,18,255,255,3297371730,3026381783,77,984,1,0,1278.0866939999999,1248.905768,1421927607,1421927608,21.961364,13.744882,0.019902,0.008892,0.011009999999999999,0,1,1,0,0,2,2,2,1,1,1,1,Exploits,1
547,175.45.176.2,6792,149.171.126.17,80,tcp,FIN,0.21718099999999999,944,268,254,252,2,1,http,31310.289060000003,8251.182617,10,6,255,255,32920957,3073709436,94,45,1,0,1254.412301,68.099461,1421927608,1421927608,24.131222,38.799199,0.088575,0.021758,0.066817,0,1,1,0,0,1,2,2,1,1,1,1,Exploits,1
548,59.166.0.2,55014,149.171.126.0,80,tcp,FIN,1.005815,1580,10168,31,29,3,5,http,11524.98145,76387.80469,12,18,255,255,2219697414,75367260,132,565,1,3924,9530.21855,7675.7135180000005,1421927608,1421927609,91.40736600000001,59.133003,0.0007070000000000001,0.00055,0.000157,0,0,1,0,0,1,1,2,6,1,1,1,,0
549,59.166.0.9,26463,149.171.126.4,80,tcp,FIN,1.005896,1580,10168,31,29,3,5,http,11524.05469,76381.65625,12,18,255,255,2163892528,15343945,132,565,1,3924,9530.057429999999,7675.444774,1421927608,1421927609,91.41318299999999,59.13688199999999,0.00074,0.0005650000000000001,0.000175,0,0,1,0,0,1,1,8,2,1,1,1,,0
550,59.166.0.7,45843,149.171.126.9,80,tcp,FIN,0.004139,1058,822,31,29,2,2,http,1789804.25,1430297.125,8,10,255,255,494311714,2644955309,132,82,1,82,34.719718,0.725294,1421927609,1421927609,0.541429,0.39822199999999996,0.0006940000000000001,0.000551,0.000143,0,0,1,0,0,2,1,2,14,2,1,1,,0
551,59.166.0.7,28602,149.171.126.6,80,tcp,FIN,1.1738959999999998,1580,10168,31,29,3,5,http,9874.810547,65450.43359,12,18,255,255,134310325,2307230752,132,565,1,3924,9657.278413,7758.7174430000005,1421927608,1421927609,106.676635,69.01958499999999,0.000701,0.000559,0.00014199999999999998,0,0,1,0,0,2,2,1,14,2,1,1,,0
552,59.166.0.9,50698,149.171.126.4,80,tcp,FIN,0.0042380000000000004,1058,822,31,29,2,2,http,1747994.25,1396885.25,8,10,255,255,3419698194,3424903830,132,82,1,82,35.074991,0.754556,1421927610,1421927610,0.555286,0.40700000000000003,0.000772,0.00057,0.000202,0,0,1,0,0,3,1,1,4,1,1,1,,0
553,175.45.176.3,29189,149.171.126.15,80,tcp,FIN,0.24131799999999998,800,9692,62,252,2,5,http,23868.91992,298361.5,10,14,255,255,3519841824,1926264369,80,692,1,4306,1408.876394,1446.960966,1421927610,1421927610,26.813111,16.901923,0.050066,0.020919999999999998,0.029146,0,1,1,0,0,2,1,1,1,1,1,1,Exploits,1
554,59.166.0.7,47543,149.171.126.0,80,tcp,FIN,1.011128,1684,10168,31,29,3,5,http,12374.299809999999,75986.42969,14,18,255,255,3483893677,3484901661,120,565,1,3924,8766.486020999999,7675.98685,1421927610,1421927611,77.749923,59.443647,0.000736,0.000582,0.000154,0,0,1,0,0,1,2,2,2,1,1,1,,0
555,59.166.0.9,15282,149.171.126.0,80,tcp,FIN,1.034872,1684,10168,31,29,3,5,http,12090.38379,74242.99219,14,18,255,255,3959698841,3960741656,120,565,1,3924,8766.941633,7678.603040999999,1421927611,1421927612,79.57769499999999,60.841588,0.0006929999999999999,0.0005610000000000001,0.000132,0,0,1,0,0,3,2,3,5,1,1,1,,0
556,59.166.0.6,62394,149.171.126.3,80,tcp,FIN,1.098908,1580,10168,31,29,3,5,http,10548.6543,69916.6875,12,18,255,255,2114312508,2115339826,132,565,1,3924,9581.041137999999,7715.000337,1421927611,1421927612,99.868361,64.609765,0.000681,0.000538,0.000143,0,0,1,0,0,2,1,4,2,1,1,1,,0
557,59.166.0.5,1538,149.171.126.7,80,tcp,FIN,1.217076,1580,10168,31,29,3,5,http,9524.466797,63128.35156,12,18,255,255,4143892408,4140693329,132,565,1,3924,10701.56909,8615.805535,1421927611,1421927612,110.61136499999999,71.559765,0.00074,0.000556,0.000184,0,0,1,0,0,1,2,2,2,1,1,1,,0
558,59.166.0.2,4223,149.171.126.9,80,tcp,FIN,1.02071,1580,10168,31,29,3,5,http,11356.80078,75273.09375,12,18,255,255,446827084,447892369,132,565,1,3924,9531.390424,7675.590668000001,1421927612,1421927613,92.756912,60.00911800000001,0.000684,0.000551,0.000133,0,0,1,0,0,1,1,2,1,1,1,1,,0
559,59.166.0.0,2884,149.171.126.7,80,tcp,FIN,1.004794,1580,10168,31,29,3,5,http,11536.69336,76465.42188,12,18,255,255,2536408354,2537497890,132,565,1,0,9528.623534999999,7674.467268,1421927612,1421927613,91.31127099999999,59.074766000000004,0.000648,0.000518,0.00013000000000000002,0,0,1,0,0,1,2,3,4,1,1,1,,0
560,59.166.0.6,47736,149.171.126.6,80,tcp,FIN,1.012106,1684,10168,31,29,3,5,http,12362.3418,75913.0,14,18,255,255,2472214627,327907095,120,565,1,3924,8782.476301,7690.504666,1421927612,1421927613,77.825079,59.504353,0.000779,0.0005269999999999999,0.000252,0,0,1,0,0,2,1,2,1,1,1,1,,0
561,59.166.0.9,10475,149.171.126.5,80,tcp,FIN,2.0647729999999997,16498,1087890,31,29,2,370,http,63716.44531,4209400.0,308,746,255,255,506831411,507837133,54,1458,1,524288,324.73404500000004,183.999561,1421927612,1421927614,6.72457,2.770836,0.000654,0.000496,0.00015800000000000002,0,0,1,0,0,3,1,1,1,1,1,1,,0
562,175.45.176.0,62988,149.171.126.15,80,tcp,FIN,0.266142,784,1604,62,252,2,2,http,21221.75391,42203.03125,10,8,255,255,1629494613,1790208589,78,201,1,385,1519.1552470000001,44.914301,1421927614,1421927614,29.571333000000003,33.949,0.079247,0.027877,0.051370000000000006,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
563,175.45.176.0,55399,149.171.126.10,80,tcp,FIN,0.247613,848,26048,62,252,2,10,http,25135.99805,806516.625,12,24,255,255,3758229226,912701048,71,1085,1,12289,1299.7508300000002,1096.925828,1421927615,1421927615,22.510273,9.039957000000001,0.11255899999999999,0.034156,0.078403,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
564,59.166.0.9,60942,149.171.126.5,80,tcp,FIN,1.136926,1684,10168,31,29,3,5,http,11005.11328,67578.71094,14,18,255,255,99343391,2245709657,120,565,1,3924,9266.788563,8119.334333,1421927615,1421927616,87.368615,66.846294,0.0006900000000000001,0.000535,0.000155,0,0,1,0,0,2,1,1,1,1,1,1,,0
565,59.166.0.0,52510,149.171.126.8,80,tcp,FIN,1.086459,1580,10168,31,29,3,5,http,10669.52344,70717.80469,12,18,255,255,2304735846,160381576,132,565,1,3924,10112.70535,8145.673622,1421927615,1421927616,98.734638,63.877646999999996,0.000672,0.000534,0.000138,0,0,1,0,0,1,3,3,5,1,1,1,,0
566,59.166.0.1,17080,149.171.126.2,80,tcp,FIN,1.0060639999999998,1684,10168,31,29,3,5,http,12436.58398,76368.89844,14,18,255,255,1946827866,4097364709,120,565,1,3924,8765.794636,7674.340920999999,1421927615,1421927616,77.363075,59.148999999999994,0.000678,0.0005269999999999999,0.000151,0,0,1,0,0,2,2,3,5,1,1,1,,0
567,59.166.0.3,8042,149.171.126.8,80,tcp,FIN,0.004001,1042,824,31,29,2,2,http,1823544.125,1483629.125,8,10,255,255,579344672,2729971207,130,82,1,83,33.010220000000004,0.688755,1421927616,1421927616,0.518429,0.38711100000000004,0.000654,0.000513,0.00014099999999999998,0,0,1,0,0,1,3,3,5,1,1,1,,0
568,59.166.0.6,38833,149.171.126.8,80,tcp,FIN,1.0829229999999999,1684,10168,31,29,3,5,http,11553.91406,70948.71875,14,18,255,255,2844730745,2845728466,120,565,1,3924,8794.889879999999,7719.496314,1421927616,1421927617,83.27492099999999,63.667471,0.000713,0.000572,0.00014099999999999998,0,0,1,0,0,2,3,2,2,2,1,1,,0
569,59.166.0.6,47800,149.171.126.2,80,tcp,FIN,1.005851,1580,10168,31,29,3,5,http,11524.56934,76385.07031,12,18,255,255,399343676,2549975232,132,565,1,3924,9531.208445999999,7675.797173999999,1421927616,1421927617,91.406273,59.13653299999999,0.000657,0.000526,0.000131,0,0,1,0,0,2,2,5,2,2,1,1,,0
570,175.45.176.3,35948,149.171.126.16,80,tcp,FIN,0.487234,800,1156,62,252,2,2,http,11821.83496,17092.4043,10,10,255,255,3531325907,1512848429,80,116,1,110,3540.405646,89.817234,1421927617,1421927618,54.03144399999999,48.610890999999995,0.099787,0.049729,0.050058,0,1,1,0,0,1,1,1,1,1,1,1,DoS,1
571,59.166.0.9,41825,149.171.126.4,80,tcp,FIN,1.006857,1684,10168,31,29,3,5,http,12426.78906,76308.75,14,18,255,255,3928926490,3929984590,120,565,1,3924,8765.833653,7675.784839,1421927618,1421927619,77.423536,59.193706000000006,0.000684,0.00056,0.000124,0,0,1,0,0,2,1,2,2,1,1,1,,0
572,59.166.0.1,62762,149.171.126.6,80,tcp,FIN,1.006905,1684,10168,31,29,3,5,http,12426.19727,76305.11719,14,18,255,255,4168925990,2020329958,120,565,1,3924,8766.23868,7675.393348999999,1421927618,1421927619,77.426846,59.196234999999994,0.0007,0.0005650000000000001,0.000135,0,0,1,0,0,2,1,2,2,1,1,1,,0
573,59.166.0.6,1119,149.171.126.8,80,tcp,FIN,1.016658,1684,10168,31,29,3,5,http,12306.99121,75573.10938,14,18,255,255,411860423,2562570520,120,565,1,3924,8764.62305,7674.711345999999,1421927619,1421927620,78.17638199999999,59.770118000000004,0.0006900000000000001,0.0005610000000000001,0.000129,0,0,1,0,0,1,1,1,3,1,1,1,,0
574,59.166.0.0,63490,149.171.126.2,80,tcp,FIN,1.005562,1580,10168,31,29,3,5,http,11527.88281,76407.03125,12,18,255,255,951860699,3102490964,132,565,1,3924,9529.892039,7674.332415999999,1421927620,1421927621,91.384361,59.119356,0.0006519999999999999,0.000528,0.000124,0,0,1,0,0,1,4,2,2,1,1,1,,0
575,59.166.0.3,20939,149.171.126.9,80,tcp,FIN,1.144989,1580,10168,31,29,3,5,http,10124.11426,67102.82813,12,18,255,255,1071860644,3218280892,132,565,1,3924,10722.01067,8635.679557,1421927620,1421927621,104.05873000000001,67.321415,0.0006450000000000001,0.000521,0.000124,0,0,1,0,0,1,2,3,2,1,1,1,,0
576,59.166.0.5,6480,149.171.126.7,80,tcp,FIN,1.00458,1580,10168,31,29,3,5,http,11539.15039,76481.71094,12,18,255,255,1671860928,1672941125,132,565,1,0,9524.434036,7674.306459,1421927621,1421927622,91.295547,59.06388199999999,0.000614,0.000489,0.000125,0,0,1,0,0,2,1,1,8,1,1,1,,0
577,59.166.0.7,53142,149.171.126.2,80,tcp,FIN,1.005124,1580,10168,31,29,3,5,http,11532.905270000001,76440.32031,12,18,255,255,3637247410,1492744257,132,565,1,3924,9530.380637999999,7675.089615999999,1421927621,1421927622,91.342453,59.096001,0.000656,0.000489,0.000167,0,0,1,0,0,1,4,8,1,1,1,1,,0
578,59.166.0.2,15760,149.171.126.2,80,tcp,FIN,1.005711,1580,10168,31,29,3,5,http,11526.174809999999,76395.71094,12,18,255,255,4181440357,2032912710,132,565,1,3924,9529.513073,7674.256254999999,1421927622,1421927623,91.396457,59.128237,0.000657,0.0005269999999999999,0.00013000000000000002,0,0,1,0,0,1,4,2,2,1,1,1,,0
579,59.166.0.5,12473,149.171.126.2,80,tcp,FIN,1.004765,1580,10168,31,29,3,4,http,11537.02539,76467.63281,12,18,255,255,3997248132,1852889051,132,565,1,0,9527.642679,7674.743541,1421927622,1421927623,91.308815,59.070825,0.000685,0.000557,0.000128,0,0,1,0,0,2,4,2,4,1,1,1,,0
580,59.166.0.9,13483,149.171.126.9,80,tcp,FIN,1.0100120000000001,1580,10168,31,29,3,5,http,11477.09082,76070.38281,12,18,255,255,2993958579,845358262,132,565,1,3924,9530.662449,7677.120106,1421927623,1421927624,91.78618,59.38529499999999,0.00062,0.000458,0.000162,0,0,1,0,0,1,2,1,1,1,1,1,,0
581,59.166.0.3,11293,149.171.126.1,80,tcp,FIN,1.006384,1580,10168,31,29,3,5,http,11518.46582,76344.61719,12,18,255,255,2933958069,785472526,132,565,1,3924,9529.675787,7676.833685,1421927623,1421927624,91.450271,59.167238,0.000677,0.000537,0.00014,0,0,1,0,0,1,1,2,3,1,1,1,,0
582,59.166.0.9,32553,149.171.126.8,80,tcp,FIN,1.049985,1684,10168,31,29,3,5,http,11916.36035,73174.375,14,18,255,255,3469768787,1325452152,120,565,1,3924,8986.391875,7868.393443999999,1421927624,1421927625,80.74077199999999,61.734118,0.0006360000000000001,0.0005009999999999999,0.000135,0,0,1,0,0,4,2,2,3,1,1,1,,0
583,59.166.0.4,34390,149.171.126.0,80,tcp,FIN,1.033819,1580,10168,31,29,3,5,http,11212.79492,74318.625,12,18,255,255,3049763827,958809476,132,565,1,3924,9533.512403,7678.169612000001,1421927624,1421927625,93.95199699999999,60.782056999999995,0.0006519999999999999,0.0005200000000000001,0.000132,0,0,1,0,0,3,1,3,1,1,1,1,,0
584,59.166.0.6,22185,149.171.126.8,80,tcp,FIN,1.0058639999999999,1580,10168,31,29,3,5,http,11524.4209,76384.07813,12,18,255,255,3353956525,1205399604,132,565,1,3924,9531.001351,7676.058287999999,1421927624,1421927625,91.410271,59.140296,0.000609,0.000475,0.000134,0,0,1,0,0,2,2,2,3,1,1,1,,0
585,59.166.0.6,7035,149.171.126.4,80,tcp,FIN,1.00472,1580,10168,31,29,3,5,http,11537.54297,76471.0625,12,18,255,255,3889763615,3895024469,132,565,1,3924,9524.446528,7674.459533,1421927625,1421927626,91.297999,59.06994,0.0006519999999999999,0.0005269999999999999,0.000125,0,0,1,0,0,2,1,3,3,1,1,2,,0
586,59.166.0.2,37622,149.171.126.7,80,tcp,FIN,1.0776569999999999,1580,10168,31,29,3,5,http,10756.66992,71295.41406,12,18,255,255,4009769076,1865442664,132,565,1,3924,9556.855969,7695.0772640000005,1421927625,1421927626,97.93682,63.361527,0.0006309999999999999,0.0005070000000000001,0.000124,0,0,1,0,0,1,1,4,1,1,1,1,,0
587,175.45.176.1,30323,149.171.126.15,80,tcp,FIN,0.213146,808,1442,62,252,2,2,http,27323.99414,47366.59375,10,8,255,255,3733949627,3129714939,81,180,1,317,1309.937854,46.821296999999994,1421927626,1421927626,23.682889000000003,27.389,0.031473,0.015503999999999999,0.015969,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
588,59.166.0.4,22429,149.171.126.2,80,tcp,FIN,1.005098,1580,10168,31,29,3,5,http,11533.2041,76442.29688,12,18,255,255,2282279244,137920676,132,565,1,3924,9528.563028,7674.1854189999995,1421927626,1421927627,91.338091,59.092002,0.000656,0.00053,0.000126,0,0,1,0,0,3,2,2,5,1,1,1,,0
589,59.166.0.9,53138,149.171.126.5,80,tcp,FIN,1.00787,1580,10168,31,29,3,5,http,11501.4834,76232.05469,12,18,255,255,2646474071,497973248,132,565,1,3924,9531.113234999999,7675.243556,1421927626,1421927627,91.593003,59.255763,0.000642,0.000516,0.000126,0,0,1,0,0,4,3,3,3,1,1,2,,0
590,59.166.0.4,15263,149.171.126.5,80,tcp,FIN,1.008888,1684,10168,31,29,3,5,http,12401.77344,76155.13281,14,18,255,255,976893194,3127497055,120,565,1,3924,8769.936064,7683.932122,1421927627,1421927628,77.579925,59.315591000000005,0.00065,0.000519,0.000131,0,0,1,0,0,3,3,2,2,1,1,1,,0
591,59.166.0.7,11254,149.171.126.5,80,tcp,FIN,1.006682,1684,10168,31,29,3,5,http,12428.94922,76322.01563,14,18,255,255,3006473601,3003324978,120,565,1,3924,8765.49053,7675.099128,1421927627,1421927628,77.40984399999999,59.171647,0.00103,0.000758,0.000272,0,0,1,0,0,1,3,2,1,1,1,1,,0
592,59.166.0.9,48920,149.171.126.2,80,tcp,FIN,0.00528,1042,824,31,29,2,2,http,1381818.125,1124242.375,8,10,255,255,3842280605,1697985553,130,82,1,83,41.696869,0.911676,1421927628,1421927628,0.704286,0.526778,0.00066,0.000532,0.000128,0,0,1,0,0,4,2,1,3,1,1,1,,0
593,59.166.0.9,2188,149.171.126.3,80,tcp,FIN,1.136702,1684,10168,31,29,3,5,http,11007.2832,67592.03906,14,18,255,255,1636893263,1637979977,120,565,1,3924,8833.824535,7738.636365,1421927628,1421927629,87.38330500000001,66.834882,0.001996,0.000502,0.0014939999999999999,0,0,1,0,0,4,1,2,1,1,1,1,,0
594,175.45.176.0,19997,149.171.126.13,80,tcp,FIN,0.18396500000000002,984,268,254,252,2,1,http,38529.07031,9740.983398,10,6,255,255,3900943281,1119218878,98,45,1,0,1019.78065,53.274460999999995,1421927629,1421927629,18.635222,33.854397999999996,0.034955,0.014683000000000002,0.020272,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
595,59.166.0.2,30665,149.171.126.4,80,tcp,FIN,0.013057,1042,824,31,29,2,2,http,558780.75,454622.0313,8,10,255,255,2598990256,451669629,130,82,1,83,101.29608,2.590903,1421927630,1421927630,1.812429,1.3880000000000001,0.0007160000000000001,0.000559,0.000157,0,0,1,0,0,3,3,6,5,2,1,2,,0
596,59.166.0.2,45206,149.171.126.4,80,tcp,FIN,1.0567469999999999,1684,10168,31,29,3,5,http,11840.10938,72706.14844,14,18,255,255,1816893005,1818542185,120,565,1,3924,8784.574691,7692.1427109999995,1421927629,1421927630,81.26131,62.132588,0.000625,0.000487,0.000138,0,0,1,0,0,3,3,6,5,2,1,2,,0
597,59.166.0.0,6965,149.171.126.0,80,tcp,FIN,1.041909,1684,10168,31,29,3,5,http,12008.72656,73741.5625,14,18,255,255,749409540,2895854542,120,565,1,3924,8855.57066,7752.450667,1421927630,1421927631,80.11854100000001,61.259412,0.0006349999999999999,0.000493,0.00014199999999999998,0,0,1,0,0,1,1,3,3,1,1,1,,0
598,59.166.0.4,61926,149.171.126.3,80,tcp,FIN,1.019179,1684,10168,31,29,3,5,http,12276.54785,75386.17188,14,18,255,255,209409925,2360440049,120,565,1,3924,8762.820798,7676.3948310000005,1421927630,1421927631,78.370692,59.919293999999994,0.000674,0.000544,0.00013000000000000002,0,0,1,0,0,1,1,1,1,1,1,1,,0
599,59.166.0.8,10719,149.171.126.9,80,tcp,FIN,1.015824,1684,10168,31,29,3,5,http,12317.094729999999,75635.15625,14,18,255,255,3018990424,870422706,120,565,1,3924,8766.261078,7675.318078,1421927631,1421927632,78.11300200000001,59.722941000000006,0.000664,0.0005269999999999999,0.00013700000000000002,0,0,1,0,0,3,1,8,2,2,1,1,,0
