srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
175.45.176.3,26785,149.171.126.12,2.33E+11,tcp,FIN,4.877352,364,1124,62,252,1,2,ftp-data,523.234741,1613.990479,8,8,255,255,1534990362,2979652510,46,141,0,0,54595.18903,1537.7175,1421928375,1421928380,696.764589,685.482562,0.149732,0.078221,0.071511,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.3,26785,149.171.126.12,2.33E+11,tcp,FIN,4.877352,364,1124,62,252,1,2,ftp-data,523.234741,1613.990479,8,8,255,255,1534990362,2979652510,46,141,0,0,54595.18903,1537.7175,1421928375,1421928380,696.764589,685.482562,0.149732,0.078221,0.071511,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.1,26865,149.171.126.14,3223857,tcp,FIN,1.043588,564,354,254,252,2,1,-,3894.25708,2376.416748,10,8,255,255,3466547693,4230296036,56,44,0,0,7936.740291,175.438859,1421928382,1421928383,109.593444,140.627859,0.127204,0.05919,0.068014,0,1,0,0,0,2,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,48785,149.171.126.13,925904946,tcp,FIN,31.9891,2500,230686,254,252,4,89,ssl,610.457947,57374.29297,42,182,255,255,1624313021,584350241,60,1268,0,0,118266.0798,57062.60048,1421928351,1421928383,780.221976,176.170366,0.155265,0.10216,0.053105,0,1,0,0,0,5,5,3,4,3,1,3,Generic,1
175.45.176.0,61542,149.171.126.13,925904946,tcp,FIN,18.193382,3876,498106,254,252,4,180,ssl,1681.490479,218429.3125,74,366,255,255,1125780903,3857652049,52,1361,0,0,36564.74261,16856.35732,1421928365,1421928383,249.223401,49.568025,0.17999,0.101049,0.078941,0,1,0,0,0,5,5,3,4,3,1,3,Generic,1
175.45.176.0,59746,149.171.126.13,925904946,tcp,FIN,25.432261,3704,498106,254,252,4,180,ssl,1148.7771,156256.9688,70,366,255,255,4067777306,482382184,53,1361,0,0,74063.63125,32713.70635,1421928358,1421928383,368.582935,69.386115,0.163628,0.10632,0.057308,0,1,0,0,0,5,5,3,4,3,1,3,Generic,1
175.45.176.1,61684,149.171.126.16,14384,tcp,FIN,11.724643,3034,19242,62,252,8,10,-,1991.020142,12660.51367,26,28,255,255,106328001,872104914,117,687,0,0,38186.42622,52090.65591,1421928372,1421928383,468.98572,426.828714,0.313966,0.199903,0.114063,0,1,0,0,0,2,1,1,2,1,1,1,Exploits,1
175.45.176.0,10178,149.171.126.10,3486256,udp,INT,0.000002,104,0,254,0,0,0,-,208000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928383,1421928383,0.002,0,0,0,0,0,2,0,0,0,3,3,1,4,1,1,1, Fuzzers,1
175.45.176.0,59953,149.171.126.13,925904946,tcp,FIN,8.945664,3876,498346,254,252,4,183,ssl,3419.75708,444467.375,74,372,255,255,1072010152,1380154504,52,1340,0,0,9464.289687,3560.757781,1421928375,1421928384,122.53111,23.802418,0.196918,0.114963,0.081955,0,1,0,0,0,5,5,1,2,1,1,1,Generic,1
175.45.176.1,37860,149.171.126.14,12849,tcp,FIN,7.021411,1264,1660,62,252,7,9,ftp,1380.919067,1805.904785,24,22,255,255,418929278,315065170,53,75,0,0,21118.49459,716.21725,1421928377,1421928384,305.278747,326.858844,0.279429,0.157022,0.122407,0,1,0,0,0,1,1,2,3,1,1,2,Exploits,1
175.45.176.1,37860,149.171.126.14,12849,tcp,FIN,7.021411,1264,1660,62,252,7,9,ftp,1380.919067,1805.904785,24,22,255,255,418929278,315065170,53,75,0,0,21118.49459,716.21725,1421928377,1421928384,305.278747,326.858844,0.279429,0.157022,0.122407,0,1,0,0,0,1,1,2,3,1,1,2,Exploits,1
175.45.176.1,20224,149.171.126.14,2.28E+11,tcp,FIN,2.334981,364,1486,62,252,1,2,ftp-data,1092.942505,4457.423828,8,8,255,255,2059447863,1507527141,46,186,0,0,24920.10943,693.96675,1421928381,1421928384,333.554286,323.065562,0.174745,0.073518,0.101227,0,1,0,0,0,1,1,2,3,1,1,2,Exploits,1
175.45.176.1,20224,149.171.126.14,2.28E+11,tcp,FIN,2.334981,364,1486,62,252,1,2,ftp-data,1092.942505,4457.423828,8,8,255,255,2059447863,1507527141,46,186,0,0,24920.10943,693.96675,1421928381,1421928384,333.554286,323.065562,0.174745,0.073518,0.101227,0,1,0,0,0,1,1,2,3,1,1,2,Exploits,1
175.45.176.1,17176,149.171.126.11,14384,tcp,FIN,4.474854,2454,332225,254,252,2,121,http,4296.005859,591527.6875,48,246,255,255,3586712660,992314898,51,1351,0,0,4495.734008,2051.784508,1421928379,1421928384,95.209659,17.829273,0.238602,0.105867,0.132735,0,1,0,0,0,1,1,1,3,1,1,1,Generic,1
175.45.176.0,3308,149.171.126.10,14384,tcp,FIN,2.013355,1212,14488,62,252,2,6,-,4335.052734,54372.92578,10,18,255,255,2807840693,265944071,121,805,0,0,13638.14636,9267.466063,1421928382,1421928384,223.668667,114.089583,0.134468,0.073821,0.060647,0,1,0,0,0,3,3,1,2,1,1,1,Generic,1
175.45.176.0,49970,149.171.126.13,925904946,tcp,FIN,40.711552,3618,498266,254,252,4,182,ssl,700.538269,97646.97656,68,370,255,255,2725802390,313566606,53,1347,0,0,3903.095684,55617.96195,1421928345,1421928385,76.635376,110.265641,0.092911,0.023518,0.069393,0,1,0,0,0,5,5,1,1,1,1,1,Generic,1
175.45.176.0,65200,149.171.126.13,14384,tcp,FIN,0.593119,1384,21660,62,252,2,9,http,17116.29492,278878.25,12,22,255,255,2560398921,582145620,115,985,1,10007,3000.99953,2544.915862,1421928385,1421928386,53.91991,25.191095,0.142017,0.063088,0.078929,0,1,1,0,0,1,1,1,2,1,1,1,Generic,1
175.45.176.0,30888,149.171.126.10,3486256,udp,INT,0.000011,104,0,254,0,0,0,-,37818180,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928386,1421928386,0.011,0,0,0,0,0,2,0,0,0,3,3,1,2,1,1,1, Fuzzers,1
175.45.176.3,14112,149.171.126.16,13881,udp,INT,0.000006,2962,0,254,0,0,0,-,1974666624,0,2,0,0,0,0,0,1481,0,0,0,0,0,1421928387,1421928387,0.006,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1, Fuzzers,1
175.45.176.1,54391,149.171.126.19,14384,tcp,FIN,0.682891,808,268,254,252,2,1,http,8528.447266,2624.137695,10,6,255,255,1928359839,4133628007,81,45,0,0,3658.85672,175.389109,1421928387,1421928388,68.939778,122.755203,0.145772,0.069104,0.076668,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,61420,149.171.126.10,3486256,udp,INT,0.000008,104,0,254,0,0,0,-,52000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928388,1421928388,0.008,0,0,0,0,0,2,0,0,0,5,5,1,1,1,1,1, Fuzzers,1
175.45.176.2,42187,149.171.126.13,14384,tcp,FIN,0.613209,846,268,254,252,2,1,http,9941.145508,2922.331543,10,6,255,255,291215151,170672552,85,45,1,0,3452.989155,181.520453,1421928389,1421928389,63.319111,112.726797,0.10066,0.049571,0.051089,0,1,1,0,0,1,1,1,2,1,1,1,Exploits,1
175.45.176.2,41119,149.171.126.17,3223857,tcp,FIN,1.322081,564,354,254,252,2,1,-,3073.941895,1875.830688,10,8,255,255,698283857,1169909015,56,44,0,0,8488.467214,264.627,1421928388,1421928389,146.781222,165.908,0.241495,0.160721,0.080774,0,1,0,0,0,1,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,43980,149.171.126.10,3486256,udp,INT,0.000007,104,0,254,0,0,0,-,59428572,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928389,1421928389,0.007,0,0,0,0,0,2,0,0,0,5,5,1,1,1,1,1, Fuzzers,1
175.45.176.0,29451,149.171.126.10,3486256,udp,INT,0.000003,104,0,254,0,0,0,-,138666656,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928390,1421928390,0.003,0,0,0,0,0,2,0,0,0,5,5,1,1,1,1,1, Fuzzers,1
175.45.176.0,30076,149.171.126.10,3486256,udp,INT,0.000004,104,0,254,0,0,0,-,104000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928391,1421928391,0.004,0,0,0,0,0,2,0,0,0,5,5,2,2,2,2,2, Fuzzers,1
175.45.176.0,30076,149.171.126.10,3486256,udp,INT,0.000004,104,0,254,0,0,0,-,104000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928391,1421928391,0.004,0,0,0,0,0,2,0,0,0,5,5,2,2,2,2,2, Fuzzers,1
175.45.176.2,39970,149.171.126.16,12853,tcp,FIN,3.881419,231439,2890,62,252,94,8,smtp,474562.5313,5822.612793,194,44,255,255,1385381467,3809735307,1193,66,0,0,2661.647067,152.323625,1421928387,1421928391,20.107892,87.000648,0.227737,0.140383,0.087354,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.0,30453,149.171.126.15,3224627,tcp,FIN,2.927241,1786,173286,62,252,6,71,-,4747.131836,470340.5,36,146,255,255,1066144263,1869627427,50,1187,0,0,5139.049431,2465.644691,1421928389,1421928392,83.608228,19.63738,0.138302,0.079819,0.058483,0,1,0,0,0,8,1,1,2,1,1,1,Exploits,1
175.45.176.0,58471,149.171.126.17,3223857,udp,INT,0.000002,168,0,254,0,0,0,-,336000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421928392,1421928392,0.002,0,0,0,0,0,2,0,0,0,8,1,1,2,1,1,1,Reconnaissance,1
175.45.176.0,32846,149.171.126.10,3486256,udp,INT,0.000005,104,0,254,0,0,0,-,83200000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928393,1421928393,0.005,0,0,0,0,0,2,0,0,0,8,4,2,4,2,1,2, Fuzzers,1
175.45.176.0,42915,149.171.126.14,12853,tcp,FIN,3.634745,304095,3132,62,252,117,8,smtp,666518.3125,6765.812012,240,54,255,255,364103143,213149786,1267,58,0,0,1565.38949,77.482086,1421928389,1421928393,15.208138,67.268055,0.11773,0.068994,0.048736,0,1,0,0,0,2,1,1,4,2,1,1,Exploits,1
175.45.176.0,59532,149.171.126.10,3486256,udp,INT,0.000007,104,0,254,0,0,0,-,59428572,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928393,1421928393,0.007,0,0,0,0,0,2,0,0,0,8,4,2,4,2,1,2, Fuzzers,1
175.45.176.0,17065,149.171.126.12,12853,tcp,FIN,0.886027,4938,882,254,252,4,3,smtp,41407.31641,7169.082031,14,10,255,255,3795535051,3697353123,353,88,0,0,4342.767493,135.148109,1421928392,1421928393,65.975695,91.921781,0.123657,0.058725,0.064932,0,1,0,0,0,2,1,1,4,2,1,1,Generic,1
175.45.176.3,59257,149.171.126.18,2.28E+11,tcp,FIN,0.420153,1078,268,254,252,2,1,-,18488.50391,4265.112793,10,6,255,255,881566803,305577101,108,45,0,0,2542.702092,121.519805,1421928393,1421928394,45.470111,74.449602,0.088732,0.047898,0.040834,0,1,0,0,0,2,1,1,1,1,1,1,Shellcode,1
175.45.176.0,4725,149.171.126.10,3486256,udp,INT,0.000007,104,0,254,0,0,0,-,59428572,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928394,1421928394,0.007,0,0,0,0,0,2,0,0,0,8,4,1,3,1,1,1, Fuzzers,1
175.45.176.0,0,149.171.126.14,48,sctp,CON,0.239712,840,440,254,60,0,0,-,21025.23047,7342.144043,4,2,0,0,0,0,210,220,0,0,112.992125,0,1421928394,1421928394,79.904,0.002,0,0,0,0,3,0,0,0,8,3,2,3,2,2,2,Exploits,1
175.45.176.0,0,149.171.126.14,48,sctp,CON,0.239712,840,440,254,60,0,0,-,21025.23047,7342.144043,4,2,0,0,0,0,210,220,0,0,112.992125,0,1421928394,1421928394,79.904,0.002,0,0,0,0,3,0,0,0,8,3,2,3,2,2,2,Exploits,1
175.45.176.0,0,149.171.126.14,48,sctp,CON,0.239712,840,440,254,60,0,0,-,21025.23047,7342.144043,4,2,0,0,0,0,210,220,0,0,112.992125,0,1421928394,1421928394,79.904,0.002,0,0,0,0,3,0,0,0,8,3,2,3,2,2,2,Generic,1
175.45.176.0,0,149.171.126.14,48,sctp,CON,0.239712,840,440,254,60,0,0,-,21025.23047,7342.144043,4,2,0,0,0,0,210,220,0,0,112.992125,0,1421928394,1421928394,79.904,0.002,0,0,0,0,3,0,0,0,8,3,2,3,2,2,2,Exploits,1
175.45.176.0,0,149.171.126.14,48,sctp,CON,0.239712,840,440,254,60,0,0,-,21025.23047,7342.144043,4,2,0,0,0,0,210,220,0,0,112.992125,0,1421928394,1421928394,79.904,0.002,0,0,0,0,3,0,0,0,8,3,2,3,2,2,2,Exploits,1
175.45.176.0,0,149.171.126.14,48,sctp,CON,0.239712,840,440,254,60,0,0,-,21025.23047,7342.144043,4,2,0,0,0,0,210,220,0,0,112.992125,0,1421928394,1421928394,79.904,0.002,0,0,0,0,3,0,0,0,8,3,2,3,2,2,2,Generic,1
175.45.176.0,29306,149.171.126.10,3486256,udp,INT,0.000004,104,0,254,0,0,0,-,104000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928395,1421928395,0.004,0,0,0,0,0,2,0,0,0,8,4,1,1,1,1,1, Fuzzers,1
175.45.176.3,46152,149.171.126.14,3421237,tcp,FIN,0.474093,718,268,254,252,2,1,-,10917.68945,3779.849121,10,6,255,255,3628015027,1312700610,72,45,0,0,2303.244156,102.548305,1421928395,1421928395,46.694778,77.506797,0.12752,0.086555,0.040965,0,1,0,0,0,2,3,1,1,1,1,1, Fuzzers,1
175.45.176.0,32723,149.171.126.10,3486256,udp,INT,0.000004,104,0,254,0,0,0,-,104000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928396,1421928396,0.004,0,0,0,0,0,2,0,0,0,4,4,2,2,2,1,2, Fuzzers,1
175.45.176.3,48343,149.171.126.14,3421237,tcp,FIN,0.708507,5182,354,254,252,3,1,-,53645.19922,3500.318359,12,8,255,255,331587054,1591591310,432,44,0,0,3767.216655,164.193703,1421928396,1421928396,60.897817,88.245859,0.15991,0.09078,0.06913,0,1,0,0,0,6,6,1,1,1,1,1, Fuzzers,1
175.45.176.0,36538,149.171.126.10,3486256,udp,INT,0.000006,104,0,254,0,0,0,-,69333328,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928396,1421928396,0.006,0,0,0,0,0,2,0,0,0,4,4,2,2,2,1,2, Fuzzers,1
175.45.176.2,39194,149.171.126.15,14384,tcp,FIN,1.010137,974,46164,62,252,2,18,http,7167.344727,356466.5,14,40,255,255,3895028094,3844858185,70,1154,0,0,4118.554194,2766.973309,1421928396,1421928397,77.702844,23.923897,0.149057,0.07651,0.072547,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,56065,149.171.126.14,3421237,tcp,FIN,0.614436,9726,268,254,252,5,1,-,118730.0313,2916.49585,16,6,255,255,1230235780,4024372145,608,45,0,0,2613.844526,154.052188,1421928396,1421928397,37.961801,104.253203,0.223262,0.093159,0.130103,0,1,0,0,0,6,6,1,1,1,1,1, Fuzzers,1
175.45.176.0,34065,149.171.126.10,3486256,udp,INT,0.00001,104,0,254,0,0,0,-,41600000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928398,1421928398,0.01,0,0,0,0,0,2,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.3,47391,149.171.126.14,3421237,tcp,FIN,0.406408,14190,268,254,252,6,1,-,263813.6875,4409.361816,18,6,255,255,2671105585,2037239063,788,45,0,0,1716.81321,108.3895,1421928397,1421928398,23.218176,64.093801,0.12113,0.085928,0.035202,0,1,0,0,0,6,6,2,2,2,1,2, Fuzzers,1
175.45.176.3,46991,149.171.126.14,3421237,tcp,FIN,0.271621,18734,354,254,252,8,1,-,526704.5,9130.369141,22,8,255,255,3317353486,1391984543,852,44,0,0,897.550851,51.044805,1421928398,1421928398,11.747524,32.067285,0.069702,0.04714,0.022562,0,1,0,0,0,6,6,2,2,2,1,2, Fuzzers,1
175.45.176.0,29249,149.171.126.10,3486256,udp,INT,0.000004,104,0,254,0,0,0,-,104000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928399,1421928399,0.004,0,0,0,0,0,2,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
175.45.176.3,7285,149.171.126.14,3421237,tcp,FIN,0.489116,27742,354,254,252,11,1,-,437556.7188,5070.371582,28,8,255,255,3076049958,1367052567,991,44,0,0,1397.208412,88.447758,1421928399,1421928399,15.60937,58.207145,0.148988,0.081655,0.067333,0,1,0,0,0,6,6,2,2,2,1,2, Fuzzers,1
175.45.176.3,47929,149.171.126.14,3421237,tcp,FIN,0.437575,23198,354,254,252,9,1,-,406458.3125,5667.599609,24,8,255,255,3303413531,3882838005,967,44,0,0,1216.189117,72.664047,1421928398,1421928399,15.828608,52.325715,0.113117,0.071293,0.041824,0,1,0,0,0,6,6,2,2,2,1,2, Fuzzers,1
175.45.176.3,29619,149.171.126.16,13881,udp,INT,0.000005,2994,0,254,0,0,0,-,2395200000,0,2,0,0,0,0,0,1497,0,0,0,0,0,1421928400,1421928400,0.005,0,0,0,0,0,2,0,0,0,4,1,1,2,1,1,1, Fuzzers,1
175.45.176.3,47362,149.171.126.14,3421237,tcp,FIN,0.955885,32206,354,254,252,12,1,-,260558.5469,2594.454346,30,8,255,255,4067532520,3137321616,1074,44,0,0,3039.408864,141.823688,1421928399,1421928400,31.42693,111.221711,0.249052,0.177329,0.071723,0,1,0,0,0,4,3,1,2,1,1,1, Fuzzers,1
175.45.176.0,42205,149.171.126.13,3223857,tcp,FIN,12.43788,564,354,254,252,2,1,-,326.743805,199.3909,10,8,255,255,2658050023,3240289938,56,44,0,0,103000.8225,3180.7395,1421928389,1421928401,1381.928,1770.37975,0.089793,0.045212,0.044581,0,1,0,0,0,3,1,1,1,1,1,1,Reconnaissance,1
175.45.176.0,29157,149.171.126.10,3486256,udp,INT,0.00001,104,0,254,0,0,0,-,41600000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928402,1421928402,0.01,0,0,0,0,0,2,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.2,61918,149.171.126.12,14384,tcp,FIN,1.422924,834,354,254,252,2,1,http,4222.291504,1742.889893,10,8,255,255,3751923343,2645992507,83,44,1,0,9365.607176,411.807937,1421928401,1421928402,154.391111,191.460281,0.168633,0.082699,0.085934,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,47568,149.171.126.14,3421237,tcp,FIN,0.87758,36750,440,254,252,14,1,-,325166.9375,3609.927246,34,10,255,255,2770851034,962743507,1081,44,0,0,2180.898258,109.732508,1421928401,1421928402,26.593333,81.304664,0.210696,0.145049,0.065647,0,1,0,0,0,4,3,1,1,1,1,1, Fuzzers,1
175.45.176.3,64531,149.171.126.14,3421237,tcp,FIN,1.396496,41294,526,254,252,16,1,-,230336.4844,2766.925049,38,12,255,255,745828736,4101467190,1087,44,0,0,3592.331802,139.366969,1421928402,1421928403,37.743135,113.550367,0.225484,0.147282,0.078202,0,1,0,0,0,4,3,1,1,1,1,1, Fuzzers,1
175.45.176.0,29746,149.171.126.10,3486256,udp,INT,0.000001,104,0,254,0,0,0,-,416000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928404,1421928404,0.001,0,0,0,0,0,2,0,0,0,3,2,1,1,1,1,1, Fuzzers,1
175.45.176.0,52325,149.171.126.18,12853,tcp,FIN,3.680823,83919,2226,62,252,38,8,smtp,180168.3906,4677.214844,82,30,255,255,30634768,2780668147,1023,74,0,0,3613.561644,138.901813,1421928401,1421928405,45.44226,123.310656,0.209555,0.10472,0.104835,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.0,52325,149.171.126.18,12853,tcp,FIN,3.680823,83919,2226,62,252,38,8,smtp,180168.3906,4677.214844,82,30,255,255,30634768,2780668147,1023,74,0,0,3613.561644,138.901813,1421928401,1421928405,45.44226,123.310656,0.209555,0.10472,0.104835,0,1,0,0,0,2,1,1,1,1,1,1,Exploits,1
175.45.176.3,5804,149.171.126.14,3421237,tcp,FIN,1.006671,45758,440,254,252,17,1,-,354554.7813,3147.006592,40,10,255,255,2651294142,255412724,1144,44,0,0,2294.99181,128.388141,1421928404,1421928405,25.812077,96.783555,0.186379,0.095377,0.091002,0,1,0,0,0,4,3,1,1,1,1,1, Fuzzers,1
175.45.176.1,137,149.171.126.14,3224375,udp,REQ,34.546768,11400,0,254,0,0,0,dns,2570.428467,0,38,0,0,0,0,0,300,0,0,0,1261.323625,0,1421928371,1421928406,977.969875,0,0,0,0,0,6,0,0,0,1,1,1,3,1,1,1, Fuzzers,1
175.45.176.0,6123,149.171.126.10,12853,tcp,FIN,9.021347,8363,1656,62,252,10,8,smtp,7151.925293,1395.800415,28,20,255,255,2653152217,2876644713,299,83,0,0,38918.93386,1331.21275,1421928398,1421928407,334.123957,472.923406,0.104596,0.03538,0.069216,0,1,0,0,0,2,1,3,3,1,1,3,Exploits,1
175.45.176.0,30068,149.171.126.10,3486256,udp,INT,0.000007,104,0,254,0,0,0,-,59428572,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928407,1421928407,0.007,0,0,0,0,0,2,0,0,0,2,2,3,3,2,2,3, Fuzzers,1
175.45.176.0,30068,149.171.126.10,3486256,udp,INT,0.000007,104,0,254,0,0,0,-,59428572,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928407,1421928407,0.007,0,0,0,0,0,2,0,0,0,2,2,3,3,2,2,3, Fuzzers,1
175.45.176.3,48198,149.171.126.14,3421237,tcp,FIN,1.23667,50387,526,254,252,20,1,-,318869.2188,3124.519775,46,12,255,255,2247953170,2813165496,1095,44,0,0,2401.29691,166.698906,1421928406,1421928407,24.9076,104.050367,0.173348,0.092115,0.081233,0,1,0,0,0,4,3,1,3,1,1,1, Fuzzers,1
175.45.176.3,50387,149.171.126.18,14384,tcp,FIN,2.580672,916,1594,62,252,2,2,http,2557.473389,4448.453613,10,10,255,255,3610806044,2881786664,92,159,0,0,18006.77347,487.385844,1421928404,1421928407,286.729111,276.599781,0.200412,0.091271,0.109141,0,1,0,0,0,1,1,1,3,1,1,1,Exploits,1
175.45.176.2,42481,149.171.126.16,12853,tcp,FIN,4.163643,83190,2128,62,252,36,8,smtp,157792.5938,3942.701172,78,28,255,255,1840862097,1344023504,1067,76,0,0,5455.8785,238.053625,1421928403,1421928407,54.073285,150.626969,0.187411,0.096118,0.091293,0,1,0,0,0,1,1,2,1,1,1,1,Exploits,1
175.45.176.3,28948,149.171.126.16,13881,udp,INT,0,1501,0,255,0,0,0,-,0,0,1,0,0,0,0,0,1501,0,0,0,0,0,1421928407,1421928407,0,0,0,0,0,0,0,0,0,0,4,1,2,3,1,1,1, Fuzzers,1
175.45.176.0,38392,149.171.126.10,2.28E+11,tcp,FIN,9.003766,364,924,62,252,1,2,ftp-data,283.436951,718.810303,8,8,255,255,452666942,2144740079,46,116,0,0,104714.725,3058.8735,1421928399,1421928408,1286.25225,1275.15225,0.172864,0.059223,0.113641,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.0,38392,149.171.126.10,2.28E+11,tcp,FIN,9.003766,364,924,62,252,1,2,ftp-data,283.436951,718.810303,8,8,255,255,452666942,2144740079,46,116,0,0,104714.725,3058.8735,1421928399,1421928408,1286.25225,1275.15225,0.172864,0.059223,0.113641,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.3,49368,149.171.126.14,3421237,tcp,FIN,0.979072,54851,526,254,252,21,1,-,438856.4063,3946.594482,48,12,255,255,3773918019,1460916656,1143,44,0,0,2003.440055,135.970188,1421928407,1421928408,20.812468,82.442453,0.148383,0.072194,0.076189,0,1,0,0,0,4,3,1,1,1,1,1, Fuzzers,1
175.45.176.0,54706,149.171.126.10,12849,tcp,FIN,28.833647,1448,1702,62,252,7,9,ftp,387.602722,452.804321,28,24,255,255,3569014631,706012984,52,71,0,0,115679.2175,3838.17875,1421928380,1421928408,1067.912963,1250.501375,0.155962,0.071212,0.08475,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.0,54706,149.171.126.10,12849,tcp,FIN,28.833647,1448,1702,62,252,7,9,ftp,387.602722,452.804321,28,24,255,255,3569014631,706012984,52,71,0,0,115679.2175,3838.17875,1421928380,1421928408,1067.912963,1250.501375,0.155962,0.071212,0.08475,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
175.45.176.1,64472,149.171.126.19,14384,tcp,FIN,0.785993,1382,354,254,252,2,1,http,12661.69043,3155.244385,10,8,255,255,16119997,910141661,138,44,1,0,5401.398331,162.697703,1421928407,1421928408,87.260778,101.33943,0.130686,0.076616,0.05407,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
175.45.176.3,25442,149.171.126.12,14384,tcp,FIN,1.880682,1194,638,254,252,2,2,http,4572.809082,2445.921143,10,10,255,255,3322298098,2068754794,119,64,0,0,12326.88978,401.721625,1421928407,1421928409,208.964667,190.576437,0.199405,0.145147,0.054258,0,1,0,0,0,2,1,2,2,2,1,1,Generic,1
175.45.176.3,1632,149.171.126.11,14384,tcp,FIN,5.829423,3212,474227,62,252,2,178,http,4342.11084,649006.9375,66,362,255,255,2995864832,2408165044,49,1310,1,229578,5842.204956,2183.477225,1421928404,1421928409,89.675092,15.941756,0.156942,0.074442,0.0825,0,1,1,0,0,2,2,1,2,2,1,1,Exploits,1
175.45.176.2,48651,149.171.126.12,3486256,udp,INT,0.000006,1064,0,254,0,0,0,-,709333312,0,2,0,0,0,0,0,532,0,0,0,0,0,1421928409,1421928409,0.006,0,0,0,0,0,2,0,0,0,5,4,2,1,1,1,1, Fuzzers,1
175.45.176.1,29873,149.171.126.14,942684208,tcp,FIN,0.988333,936,3066,254,252,2,2,http,6823.611328,21717.37695,10,8,255,255,1289785527,459523710,94,383,0,0,6213.316538,253.426219,1421928408,1421928409,109.814778,129.867,0.139818,0.078996,0.060822,0,1,0,0,0,2,1,1,1,1,1,1,Generic,1
175.45.176.0,12542,149.171.126.10,3486256,udp,INT,0.000008,104,0,254,0,0,0,-,52000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928409,1421928409,0.008,0,0,0,0,0,2,0,0,0,3,3,1,1,1,1,1, Fuzzers,1
175.45.176.3,29210,149.171.126.14,3421237,tcp,FIN,0.959695,59395,526,254,252,23,1,-,485595.9688,4026.279297,52,12,255,255,2573209726,2400404123,1142,44,0,0,1965.67168,142.572422,1421928409,1421928410,18.345549,78.246367,0.151842,0.098974,0.052868,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
175.45.176.0,32931,149.171.126.10,3486256,udp,INT,0.000008,104,0,254,0,0,0,-,52000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928410,1421928410,0.008,0,0,0,0,0,2,0,0,0,3,3,2,2,2,2,2, Fuzzers,1
175.45.176.0,32931,149.171.126.10,3486256,udp,INT,0.000008,104,0,254,0,0,0,-,52000000,0,2,0,0,0,0,0,52,0,0,0,0,0,1421928410,1421928410,0.008,0,0,0,0,0,2,0,0,0,3,3,2,2,2,2,2, Fuzzers,1
